"LONG"	"LAT"	"Date"	"month"	"year"
-80.23	-7.38	1979-02-07	2	1979
-79.438333	-8.101667	1979-02-07	2	1979
-80.411667	-8.621667	1979-02-07	2	1979
-79.35	-8.666667	1979-02-07	2	1979
-79.466667	-8.716667	1979-02-07	2	1979
-77.966667	-10.7	1979-02-07	2	1979
-78.275	-12.313333	1979-02-07	2	1979
-76.566667	-13.3	1979-02-07	2	1979
-76.108333	-14.491667	1979-02-07	2	1979
-76.5	-14.391667	1979-02-07	2	1979
-77.483333	-11.683333	1979-02-08	2	1979
-78.783333	-10.966667	1979-02-08	2	1979
-76.85	-12.716667	1979-02-08	2	1979
-76.841667	-14.141667	1979-02-08	2	1979
-80.7	-6.85	1979-02-28	2	1979
-80.65	-6.566667	1979-02-28	2	1979
-81.116667	-6.366667	1979-03-07	3	1979
-80.833333	-6.5	1979-03-08	3	1979
-80.416667	-7.616667	1979-03-08	3	1979
-80.15	-7.016667	1979-03-09	3	1979
-79.866667	-7.116667	1979-03-09	3	1979
-79.833333	-7.4	1979-03-09	3	1979
-79.766667	-7.366667	1979-03-10	3	1979
-79.666667	-7.483333	1979-03-10	3	1979
-79.466667	-7.816667	1979-03-10	3	1979
-79.083333	-8.333333	1979-03-10	3	1979
-79.083333	-8.333333	1979-03-11	3	1979
-78.816667	-8.8	1979-03-12	3	1979
-78.533333	-9.25	1979-03-13	3	1979
-78.65	-9.25	1979-03-13	3	1979
-78.466667	-9.366667	1979-03-13	3	1979
-78.333333	-10.366667	1979-03-14	3	1979
-78.166667	-10.166667	1979-03-14	3	1979
-78.016667	-10.383333	1979-03-14	3	1979
-78.133333	-10.483333	1979-03-14	3	1979
-77.883333	-10.65	1979-03-15	3	1979
-77.833333	-10.8	1979-03-15	3	1979
-77.333333	-11.55	1979-03-16	3	1979
-77.45	-11.45	1979-03-16	3	1979
-78.766667	-9.016667	1979-03-22	3	1979
-77.433333	-12.033333	1979-03-30	3	1979
-77.316667	-11.95	1979-03-30	3	1979
-76.9	-12.933333	1979-03-31	3	1979
-76.85	-12.616667	1979-03-31	3	1979
-77.05	-13.05	1979-03-31	3	1979
-77.1	-12.733333	1979-03-31	3	1979
-77.8	-12.816667	1979-03-31	3	1979
-77.583333	-12.666667	1979-03-31	3	1979
-77.4	-14	1979-03-31	3	1979
-77.016667	-12.783333	1979-03-31	3	1979
-77.05	-12.45	1979-03-31	3	1979
-76.733333	-13.433333	1979-04-01	4	1979
-76.466667	-13.183333	1979-04-01	4	1979
-76.733333	-13.266667	1979-04-01	4	1979
-77.183333	-13.133333	1979-04-01	4	1979
-76.466667	-13.75	1979-04-02	4	1979
-76.35	-14.166667	1979-04-02	4	1979
-76.616667	-14.233333	1979-04-02	4	1979
-76.35	-14.583333	1979-04-02	4	1979
-76.7	-14.1	1979-04-02	4	1979
-76.583333	-14.666667	1979-04-02	4	1979
-76.416667	-14.85	1979-04-02	4	1979
-77.05	-14.3	1979-04-02	4	1979
-77.05	-14.6	1979-04-02	4	1979
-76.233333	-14.416667	1979-04-02	4	1979
-75.833333	-14.8	1979-04-03	4	1979
-75.7	-15.033333	1979-04-03	4	1979
-76.383333	-15.266667	1979-04-03	4	1979
-76.166667	-14.75	1979-04-03	4	1979
-75.233333	-15.316667	1979-04-04	4	1979
-75.983333	-15.816667	1979-04-04	4	1979
-75.466667	-15.233333	1979-04-04	4	1979
-74.866667	-15.583333	1979-04-05	4	1979
-75.233333	-15.983333	1979-04-05	4	1979
-75.133333	-15.666667	1979-04-05	4	1979
-81.05	-6.25	1979-09-04	9	1980
-81.533333	-6.166667	1979-09-04	9	1980
-80.95	-7.033333	1979-09-04	9	1980
-81.516667	-7.15	1979-09-04	9	1980
-79.85	-7.25	1979-09-04	9	1980
-80.8	-7.783333	1979-09-04	9	1980
-79.883333	-8.133333	1979-09-04	9	1980
-80.133333	-8.266667	1979-09-04	9	1980
-79.066667	-8.533333	1979-09-04	9	1980
-79.85	-9.016667	1979-09-04	9	1980
-78.9	-9.25	1979-09-04	9	1980
-79.4	-9.533333	1979-09-04	9	1980
-78.3	-9.75	1979-09-04	9	1980
-78.133333	-10.366667	1979-09-04	9	1980
-79.15	-10.866667	1979-09-04	9	1980
-77.783333	-11.216667	1979-09-04	9	1980
-78.716667	-12.016667	1979-09-04	9	1980
-77.466667	-11.783333	1979-09-04	9	1980
-78.033333	-12.1	1979-09-04	9	1980
-76.783333	-12.416667	1979-09-04	9	1980
-77.566667	-12.85	1979-09-04	9	1980
-77.216667	-13.516667	1979-09-04	9	1980
-76.533333	-13.883333	1979-09-04	9	1980
-76.283333	-14.666667	1979-09-04	9	1980
-76.4	-14.75	1979-09-04	9	1980
-75.7	-15.166667	1979-09-04	9	1980
-76.583333	-15.766667	1979-09-04	9	1980
-75.833333	-14.766667	1979-09-05	9	1980
-75.216667	-15.316667	1979-09-05	9	1980
-80.716667	-6.616667	1979-09-05	9	1980
-80.833333	-6.533333	1979-09-05	9	1980
-80.033333	-7.066667	1979-09-05	9	1980
-80.116667	-6.983333	1979-09-05	9	1980
-79.816667	-7.616667	1979-09-05	9	1980
-79.866667	-7.7	1979-09-05	9	1980
-80.116667	-7.833333	1979-09-05	9	1980
-80.383333	-9.2	1979-09-05	9	1980
-79.55	-8.916667	1979-09-05	9	1980
-79.466667	-8.316667	1979-09-05	9	1980
-78.95	-8.983333	1979-09-05	9	1980
-78.833333	-8.916667	1979-09-05	9	1980
-78.416667	-9.566667	1979-09-05	9	1980
-78.433333	-9.466667	1979-09-05	9	1980
-78.9	-9.666667	1979-09-05	9	1980
-78.333333	-10.066667	1979-09-05	9	1980
-78.216667	-10.133333	1979-09-05	9	1980
-78.116667	-11.65	1979-09-05	9	1980
-77.65	-11.683333	1979-09-05	9	1980
-77.366667	-11.516667	1979-09-05	9	1980
-77.7	-11.533333	1979-09-05	9	1980
-77.466667	-13.966667	1979-09-05	9	1980
-76.733333	-13.35	1979-09-05	9	1980
-76.716667	-12.933333	1979-09-05	9	1980
-76.833333	-14.15	1979-09-05	9	1980
-76.966667	-14.85	1979-09-05	9	1980
-76.416667	-14.266667	1979-09-05	9	1980
-75.966667	-15.2	1979-09-05	9	1980
-75.316667	-15.616667	1979-09-05	9	1980
-74.483333	-15.916667	1979-09-05	9	1980
-74.45	-15.883333	1979-09-05	9	1980
-74.616667	-15.783333	1979-09-05	9	1980
-75.55	-15.35	1979-09-06	9	1980
-76.3	-15.8	1979-09-06	9	1980
-79.05	-11.45	1979-09-06	9	1980
-81.233333	-6.55	1979-09-06	9	1980
-80.916667	-6.366667	1979-09-06	9	1980
-81.033333	-7.533333	1979-09-06	9	1980
-80.25	-6.9	1979-09-06	9	1980
-80.3	-7.7	1979-09-06	9	1980
-80.016667	-7.5	1979-09-06	9	1980
-80.233333	-8.75	1979-09-06	9	1980
-79.6	-8.016667	1979-09-06	9	1980
-79.116667	-8.75	1979-09-06	9	1980
-79.05	-8.716667	1979-09-06	9	1980
-78.75	-9.35	1979-09-06	9	1980
-78.65	-9.283333	1979-09-06	9	1980
-78.566667	-9.25	1979-09-06	9	1980
-78.95	-10.233333	1979-09-06	9	1980
-78.85	-11.766667	1979-09-06	9	1980
-77.7	-12.216667	1979-09-06	9	1980
-77.45	-12.083333	1979-09-06	9	1980
-77.183333	-13.233333	1979-09-06	9	1980
-77.516667	-13.4	1979-09-06	9	1980
-76.583333	-13.466667	1979-09-06	9	1980
-77.15	-14.35	1979-09-06	9	1980
-76.75	-14.25	1979-09-06	9	1980
-76.75	-14.083333	1979-09-06	9	1980
-76.466667	-15.033333	1979-09-06	9	1980
-75.966667	-14.733333	1979-09-06	9	1980
-75.866667	-15.516667	1979-09-06	9	1980
-74.766667	-15.716667	1979-09-06	9	1980
-74.133333	-16	1979-09-06	9	1980
-79.8	-7.833333	1979-09-07	9	1980
-78.2	-10.783333	1979-09-07	9	1980
-77.933333	-10.65	1979-09-07	9	1980
-77.916667	-10.55	1979-09-07	9	1980
-76.933333	-12.6	1979-09-07	9	1980
-74.258333	-15.875	1979-11-07	11	1980
-74.966667	-15.9	1979-11-08	11	1980
-74.65	-15.933333	1979-11-08	11	1980
-74.733333	-15.766667	1979-11-08	11	1980
-74.833333	-15.666667	1979-11-08	11	1980
-75.2	-15.783333	1979-11-08	11	1980
-75	-15.5	1979-11-09	11	1980
-76.133333	-15.183333	1979-11-10	11	1980
-76.35	-15.65	1979-11-10	11	1980
-75.533333	-15.35	1979-11-10	11	1980
-75.233333	-15.283333	1979-11-10	11	1980
-75.433333	-15.216667	1979-11-10	11	1980
-75.8	-15.383333	1979-11-10	11	1980
-76.216667	-15.633333	1979-11-10	11	1980
-76.383333	-15.35	1979-11-10	11	1980
-76.633333	-15.733333	1979-11-10	11	1980
-76.116667	-14.9	1979-11-11	11	1980
-76.383333	-15.033333	1979-11-11	11	1980
-77.166667	-15.233333	1979-11-11	11	1980
-76.6	-14.85	1979-11-11	11	1980
-75.866667	-14.816667	1979-11-11	11	1980
-75.95	-14.833333	1979-11-11	11	1980
-75.983333	-14.55	1979-11-11	11	1980
-76.35	-14.433333	1979-11-11	11	1980
-76.516667	-15.133333	1979-11-11	11	1980
-76.866667	-15	1979-11-11	11	1980
-76.433333	-14.75	1979-11-11	11	1980
-76.683333	-14.6	1979-11-11	11	1980
-76.966667	-15.333333	1979-11-11	11	1980
-76.933333	-14.733333	1979-11-11	11	1980
-76.55	-14.566667	1979-11-11	11	1980
-76.9	-14.083333	1979-11-12	11	1980
-76.816667	-14.316667	1979-11-12	11	1980
-76.8	-14.1	1979-11-12	11	1980
-76.3	-14.083333	1979-11-12	11	1980
-76.416667	-13.55	1979-11-12	11	1980
-77.366667	-13.7	1979-11-12	11	1980
-76.9	-14.4	1979-11-12	11	1980
-76.35	-13.616667	1979-11-13	11	1980
-76.6	-13.433333	1979-11-13	11	1980
-76.766667	-13.833333	1979-11-13	11	1980
-77.183333	-13.5	1979-11-14	11	1980
-77.35	-13.383333	1979-11-14	11	1980
-76.766667	-13.383333	1979-11-14	11	1980
-76.516667	-13.233333	1979-11-14	11	1980
-77.516667	-13.5	1979-11-14	11	1980
-76.6	-13.283333	1979-11-14	11	1980
-76.866667	-13.183333	1979-11-14	11	1980
-77.016667	-12.983333	1979-11-14	11	1980
-76.583333	-13.083333	1979-11-14	11	1980
-76.583333	-12.883333	1979-11-14	11	1980
-76.816667	-12.55	1979-11-15	11	1980
-76.75	-12.833333	1979-11-15	11	1980
-77.35	-12.516667	1979-11-15	11	1980
-78.15	-12.916667	1979-11-15	11	1980
-78.083333	-12.666667	1979-11-15	11	1980
-77.4	-13.166667	1979-11-15	11	1980
-77.483333	-12.916667	1979-11-15	11	1980
-77.65	-12.766667	1979-11-15	11	1980
-78.033333	-12.9	1979-11-15	11	1980
-77.05	-12.666667	1979-11-15	11	1980
-77.233333	-12.45	1979-11-15	11	1980
-77.466667	-12.566667	1979-11-15	11	1980
-76.816667	-12.566667	1979-11-15	11	1980
-77.016667	-12.366667	1979-11-15	11	1980
-77.15	-12.233333	1979-11-15	11	1980
-77.216667	-12.133333	1979-11-16	11	1980
-77.266667	-12.016667	1979-11-16	11	1980
-78	-12.533333	1979-11-16	11	1980
-77.383333	-12.216667	1979-11-16	11	1980
-77.516667	-11.5	1979-11-30	11	1980
-77.283333	-11.8	1979-11-30	11	1980
-77.4	-11.833333	1979-11-30	11	1980
-77.9	-12.116667	1979-11-30	11	1980
-78.25	-12.316667	1979-11-30	11	1980
-77.733333	-11.366667	1979-11-30	11	1980
-77.483333	-11.633333	1979-11-30	11	1980
-78.116667	-11.883333	1979-11-30	11	1980
-77.983333	-11.566667	1979-11-30	11	1980
-78.233333	-11.966667	1979-11-30	11	1980
-77.816667	-10.966667	1979-12-01	12	1980
-77.716667	-11.1	1979-12-01	12	1980
-77.8	-10.983333	1979-12-01	12	1980
-77.933333	-10.7	1979-12-01	12	1980
-77.833333	-10.85	1979-12-01	12	1980
-78.716667	-11.883333	1979-12-01	12	1980
-78.066667	-10.966667	1979-12-01	12	1980
-78.333333	-10.85	1979-12-01	12	1980
-78.116667	-11.333333	1979-12-01	12	1980
-77.866667	-11	1979-12-01	12	1980
-78.45	-11.133333	1979-12-01	12	1980
-77.966667	-10.6	1979-12-02	12	1980
-78.066667	-10.416667	1979-12-02	12	1980
-78.2	-10.133333	1979-12-02	12	1980
-78.216667	-10.7	1979-12-02	12	1980
-78.25	-10.466667	1979-12-02	12	1980
-78.5	-10.233333	1979-12-02	12	1980
-78.433333	-9.983333	1979-12-02	12	1980
-78.766667	-10.716667	1979-12-02	12	1980
-78.766667	-10.4	1979-12-02	12	1980
-78.616667	-10.533333	1979-12-02	12	1980
-78.683333	-10.5	1979-12-02	12	1980
-79.083333	-10.5	1979-12-02	12	1980
-78.3	-9.916667	1979-12-03	12	1980
-78.35	-9.716667	1979-12-03	12	1980
-78.416667	-9.566667	1979-12-03	12	1980
-78.766667	-9.816667	1979-12-03	12	1980
-78.45	-9.4	1979-12-03	12	1980
-78.633333	-9.5	1979-12-03	12	1980
-79.133333	-10.35	1979-12-03	12	1980
-79.066667	-10.016667	1979-12-03	12	1980
-79.333333	-9.916667	1979-12-03	12	1980
-79.483333	-9.916667	1979-12-03	12	1980
-79.416667	-10.383333	1979-12-03	12	1980
-79.066667	-9.8	1979-12-03	12	1980
-79.066667	-9.7	1979-12-03	12	1980
-78.95	-9.416667	1979-12-04	12	1980
-78.766667	-9.066667	1979-12-05	12	1980
-78.7	-9.1	1979-12-05	12	1980
-79.2	-8.9	1979-12-05	12	1980
-79.05	-9.333333	1979-12-05	12	1980
-79.316667	-8.916667	1979-12-05	12	1980
-79.03	-8.73	1979-12-05	12	1980
-79.416667	-9.25	1979-12-05	12	1980
-79.683333	-9.1	1979-12-05	12	1980
-79.633333	-9.366667	1979-12-05	12	1980
-79.75	-9.133333	1979-12-05	12	1980
-79.4	-8.616667	1979-12-06	12	1980
-79.583333	-8.233333	1979-12-06	12	1980
-79.566667	-8.133333	1979-12-06	12	1980
-78.9	-8.666667	1979-12-06	12	1980
-79.05	-8.4	1979-12-06	12	1980
-79.283333	-8.266667	1979-12-06	12	1980
-79.666667	-8.783333	1979-12-06	12	1980
-79.52	-8.55	1979-12-06	12	1980
-79.633333	27	1979-12-06	12	1980
-79.8	-8.883333	1979-12-06	12	1980
-80.116667	-8.733333	1979-12-06	12	1980
-80.05	-8.1	1979-12-07	12	1980
-80.65	-8.15	1979-12-07	12	1980
-80.383333	-7.65	1979-12-07	12	1980
-79.8	-7.866667	1979-12-07	12	1980
-79.533333	-7.8	1979-12-07	12	1980
-79.883333	-7.75	1979-12-07	12	1980
-79.65	-7.583333	1979-12-07	12	1980
-80.2	-7.25	1979-12-08	12	1980
-80.55	-7.15	1979-12-08	12	1980
-79.983333	-7.166667	1979-12-08	12	1980
-80.183333	-7.016667	1979-12-08	12	1980
-80.55	-6.833333	1979-12-08	12	1980
-80.066667	-7.366667	1979-12-08	12	1980
-80.466667	-7.4	1979-12-08	12	1980
-80.7	-7.233333	1979-12-08	12	1980
-80.95	-6.983333	1979-12-08	12	1980
-81.283333	-7.166667	1979-12-09	12	1980
-81.533333	-6.6	1979-12-09	12	1980
-81.633333	-6.133333	1979-12-09	12	1980
-81.383333	18	1979-12-09	12	1980
-81.133333	-6.366667	1979-12-09	12	1980
-81.483333	-6.3	1979-12-09	12	1980
-80.766667	-6.783333	1979-12-09	12	1980
-80.783333	-6.5	1979-12-09	12	1980
-81.516667	-6.083333	1979-12-09	12	1980
-81.083333	-6.766667	1979-12-09	12	1980
-80.966667	-6.6	1979-12-09	12	1980
-81.25	-6.383333	1979-12-09	12	1980
-82	-6.3	1979-12-09	12	1980
-77.45	-12.083333	1980-02-12	2	1980
-81.383333	-6.716667	1980-02-12	2	1980
-81.85	-6.716667	1980-02-12	2	1980
-80.65	-7.15	1980-02-12	2	1980
-81.133333	-7.383333	1980-02-12	2	1980
-79.5	-8.2	1980-02-12	2	1980
-79.9	-8.4	1980-02-12	2	1980
-79.05	-8.75	1980-02-12	2	1980
-78.916667	-9.566667	1980-02-12	2	1980
-79.483333	-9.9	1980-02-12	2	1980
-78.65	-10.233333	1980-02-12	2	1980
-78.2	-10.833333	1980-02-12	2	1980
-77.916667	-11.516667	1980-02-12	2	1980
-78.55	-11.816667	1980-02-12	2	1980
-76.033333	-14.733333	1980-02-12	2	1980
-76.15	-14.8	1980-02-12	2	1980
-75.75	-15.5	1980-02-12	2	1980
-75.733333	-14.8	1980-02-12	2	1980
-78.45	-9.716667	1980-02-13	2	1980
-77.8	-11.066667	1980-02-13	2	1980
-77.366667	-11.8	1980-02-13	2	1980
-77.633333	-11.516667	1980-02-13	2	1980
-80.9	-6.383333	1980-02-13	2	1980
-80.5	-6.816667	1980-02-13	2	1980
-80.883333	-6.85	1980-02-13	2	1980
-80.483333	-7.9	1980-02-13	2	1980
-79.866667	-8.166667	1980-02-13	2	1980
-79.533333	-7.916667	1980-02-13	2	1980
-79.566667	-7.8	1980-02-13	2	1980
-79.283333	-8.666667	1980-02-13	2	1980
-79.066667	-8.583333	1980-02-13	2	1980
-79.4	-8.533333	1980-02-13	2	1980
-78.8	-9.283333	1980-02-13	2	1980
-78.9	-10.066667	1980-02-13	2	1980
-78.15	-10.533333	1980-02-13	2	1980
-77.933333	-11.05	1980-02-13	2	1980
-77.466667	-12.783333	1980-02-13	2	1980
-77.05	-12.533333	1980-02-13	2	1980
-76.583333	-13.883333	1980-02-13	2	1980
-76.683333	-14.866667	1980-02-13	2	1980
-76.25	-14.633333	1980-02-13	2	1980
-75.733333	-15.366667	1980-02-13	2	1980
-75.45	-15.066667	1980-02-13	2	1980
-75.383333	-15.383333	1980-02-13	2	1980
-77.433333	-11.65	1980-02-14	2	1980
-74.608333	-15.875	1980-02-14	2	1980
-81.683333	-6.1	1980-02-14	2	1980
-81.033333	-6.7	1980-02-14	2	1980
-80.416667	-7.433333	1980-02-14	2	1980
-79.816667	-7.65	1980-02-14	2	1980
-79.683333	-8.516667	1980-02-14	2	1980
-79.266667	-8.266667	1980-02-14	2	1980
-78.866667	-8.9	1980-02-14	2	1980
-78.983333	-9.791667	1980-02-14	2	1980
-78.75	-9.666667	1980-02-14	2	1980
-78.95	-11.483333	1980-02-14	2	1980
-78.1	-10.966667	1980-02-14	2	1980
-77.916667	-11.95	1980-02-14	2	1980
-77.7	-11.816667	1980-02-14	2	1980
-77.6	-12.583333	1980-02-14	2	1980
-77.283333	-13.8	1980-02-14	2	1980
-77.833333	-13.5	1980-02-14	2	1980
-77.058333	-14.466667	1980-02-14	2	1980
-76.8	-14.316667	1980-02-14	2	1980
-74.983333	-15.583333	1980-02-14	2	1980
-77.75	-12.1	1980-02-15	2	1980
-76.456667	-13.278333	1980-02-15	2	1980
-76.166667	-15.033333	1980-02-15	2	1980
-76.783333	-13.383333	1980-02-15	2	1980
-80.783333	-7.433333	1980-02-15	2	1980
-80.15	-7.05	1980-02-15	2	1980
-77.15	-13.516667	1980-02-15	2	1980
-77.683333	-13.3	1980-02-16	2	1980
-77.233333	-12.85	1980-02-16	2	1980
-77.066667	-13.016667	1980-02-17	2	1980
-74.95	-15.516667	1980-05-11	5	1980
-74.883333	-15.633333	1980-05-11	5	1980
-74.8	-15.916667	1980-05-11	5	1980
-74.9	-15.916667	1980-05-11	5	1980
-75.15	-15.583333	1980-05-12	5	1980
-75.133333	-15.416667	1980-05-12	5	1980
-74.983333	-15.733333	1980-05-12	5	1980
-75.3	-15.25	1980-05-13	5	1980
-75.616667	-15.033333	1980-05-13	5	1980
-75.166667	-15.666667	1980-05-13	5	1980
-75.5	-15.633333	1980-05-13	5	1980
-75.666667	-14.85	1980-05-14	5	1980
-76.016667	-14.6	1980-05-14	5	1980
-75.516667	-15.433333	1980-05-14	5	1980
-75.75	-14.8	1980-05-14	5	1980
-76.116667	-14.916667	1980-05-14	5	1980
-76.4	-13.933333	1980-05-15	5	1980
-76.266667	-14.383333	1980-05-15	5	1980
-76.416667	-14.35	1980-05-15	5	1980
-77.616667	-11.416667	1980-09-23	9	1981
-80.233333	-6.983333	1980-09-23	9	1981
-81	-7.383333	1980-09-23	9	1981
-79.716667	-7.483333	1980-09-23	9	1981
-79.866667	-7.6	1980-09-23	9	1981
-79.05	-8.9	1980-09-23	9	1981
-79.683333	-9.216667	1980-09-23	9	1981
-78.833333	-9.55	1980-09-23	9	1981
-78.85	-9.566667	1980-09-23	9	1981
-78.583333	-10.25	1980-09-23	9	1981
-77.9	-10.716667	1980-09-23	9	1981
-78.083333	-10.833333	1980-09-23	9	1981
-78.8	-11.283333	1980-09-23	9	1981
-78.783333	-11.983333	1980-09-23	9	1981
-77.183333	-12.933333	1980-09-23	9	1981
-76.666667	-14.333333	1980-09-23	9	1981
-76.15	-14.8	1980-09-23	9	1981
-76.25	-15.966667	1980-09-23	9	1981
-80.816667	-6.916667	1980-09-24	9	1981
-80.166667	-7.366667	1980-09-24	9	1981
-80.583333	-7.966667	1980-09-24	9	1981
-79.25	-8.533333	1980-09-24	9	1981
-78.366667	-9.783333	1980-09-24	9	1981
-77.983333	-10.916667	1980-09-24	9	1981
-77.766667	-10.916667	1980-09-24	9	1981
-77.183333	-12.683333	1980-09-24	9	1981
-77.166667	-12.7	1980-09-24	9	1981
-77.05	-12.933333	1980-09-24	9	1981
-74.8	-15.616667	1980-09-24	9	1981
-81.15	-6.816667	1980-09-25	9	1981
-80.916667	-6.683333	1980-09-25	9	1981
-80.8	-7.683333	1980-09-25	9	1981
-80.266667	-7.15	1980-09-25	9	1981
-79.966667	-7.833333	1980-09-25	9	1981
-79.8	-7.733333	1980-09-25	9	1981
-79.65	-7.633333	1980-09-25	9	1981
-79.233333	-8.35	1980-09-25	9	1981
-79.033333	-9.25	1980-09-25	9	1981
-78.883333	-10.9	1980-09-25	9	1981
-78.566667	-11.566667	1980-09-25	9	1981
-77.683333	-11.033333	1980-09-25	9	1981
-77.45	-11.75	1980-09-25	9	1981
-77.166667	-12.266667	1980-09-25	9	1981
-77.4	-14.2	1980-09-25	9	1981
-76.05	-14.866667	1980-09-25	9	1981
-75.216667	-15.433333	1980-09-25	9	1981
-81.666667	-6.216667	1980-09-26	9	1981
-78.483333	-9.5	1980-09-26	9	1981
-77.6	-11.633333	1980-09-26	9	1981
-77.283333	-13.916667	1980-09-26	9	1981
-76.383333	-13.366667	1980-09-26	9	1981
-76.733333	-14.133333	1980-09-26	9	1981
-82.1	-6.116667	1980-09-27	9	1981
-74.3	-15.9	1980-11-22	11	1981
-74.95	-15.716667	1980-11-23	11	1981
-76.176667	-15.778333	1980-11-25	11	1981
-75.666667	-15.366667	1980-11-25	11	1981
-75.883333	-15.283333	1980-11-25	11	1981
-76.033333	-15.033333	1980-11-25	11	1981
-75.366667	-15.25	1980-11-25	11	1981
-75.583333	-15.133333	1980-11-25	11	1981
-75.833333	-14.916667	1980-11-25	11	1981
-75.816667	-15.45	1980-11-25	11	1981
-76.533333	-14.933333	1980-11-25	11	1981
-75.966667	-14.65	1980-11-26	11	1981
-76.716667	-14.95	1980-11-26	11	1981
-76.933333	-14.65	1980-11-26	11	1981
-77.3	-14.633333	1980-11-26	11	1981
-76.783333	-14.6	1980-11-26	11	1981
-76.966667	-14.716667	1980-11-26	11	1981
-76.05	-14.416667	1980-11-26	11	1981
-76.366667	-14.4	1980-11-26	11	1981
-76.283333	-14.2	1980-11-26	11	1981
-76.516667	-14.516667	1980-11-26	11	1981
-76.733333	-14.433333	1980-11-26	11	1981
-76.983333	-13.2	1980-11-28	11	1981
-77.558333	-12.966667	1980-11-28	11	1981
-76.983333	-13.55	1980-11-28	11	1981
-76.65	-13.333333	1980-11-28	11	1981
-76.933333	-13.216667	1980-11-28	11	1981
-77.883333	-12.55	1980-11-29	11	1981
-77.333333	-13.066667	1980-11-29	11	1981
-77.333333	-12.7	1980-11-29	11	1981
-77.583333	-12.433333	1980-11-29	11	1981
-76.866667	-12.933333	1980-11-29	11	1981
-77.383333	-12.316667	1980-11-29	11	1981
-77.333333	-12.25	1980-11-29	11	1981
-77.266667	-11.816667	1980-12-06	12	1981
-78.261667	-12.321667	1980-12-07	12	1981
-78.433333	-11.883333	1980-12-07	12	1981
-78.366667	-11.25	1980-12-07	12	1981
-77.783333	-11.733333	1980-12-07	12	1981
-78.333333	-11.366667	1980-12-07	12	1981
-77.483333	-12.816667	1980-12-07	12	1981
-77.666667	-11.658333	1980-12-07	12	1981
-77.666667	-11.333333	1980-12-07	12	1981
-78.183333	-11.133333	1980-12-08	12	1981
-78.308333	-10.9	1980-12-08	12	1981
-78.7	-10.866667	1980-12-08	12	1981
-78.666667	-11.4	1980-12-08	12	1981
-78.333333	-11.316667	1980-12-08	12	1981
-78.916667	-11.166667	1980-12-08	12	1981
-78.116667	-11.15	1980-12-08	12	1981
-77.833333	-10.716667	1980-12-08	12	1981
-78.523333	-10.6	1980-12-09	12	1981
-78.716667	-10.3	1980-12-09	12	1981
-78.998333	-9.933333	1980-12-09	12	1981
-78.666667	-10.583333	1980-12-09	12	1981
-79.016667	-10.125	1980-12-09	12	1981
-78.183333	-10.516667	1980-12-09	12	1981
-78.166667	-10.183333	1980-12-09	12	1981
-78.35	-10.116667	1980-12-09	12	1981
-78.858333	-9.65	1980-12-10	12	1981
-78.993333	-9.286667	1980-12-10	12	1981
-79.083333	-9.405	1980-12-10	12	1981
-79	-9.766667	1980-12-10	12	1981
-79.35	-9.666667	1980-12-10	12	1981
-78.633333	-9.85	1980-12-10	12	1981
-78.433333	-9.483333	1980-12-10	12	1981
-79.333333	-9.15	1980-12-11	12	1981
-78.733333	-8.983333	1980-12-11	12	1981
-78.966667	-8.933333	1980-12-11	12	1981
-79.116667	-9.025	1980-12-11	12	1981
-79.766667	-9.37	1980-12-12	12	1981
-80.106667	-9.28	1980-12-12	12	1981
-79.1	-8.633333	1980-12-12	12	1981
-79.316667	-8.383333	1980-12-12	12	1981
-79.466667	-8.483333	1980-12-12	12	1981
-79.366667	-8.8	1980-12-12	12	1981
-79.2	-8.333333	1980-12-13	12	1981
-79.4	-8.3	1980-12-13	12	1981
-79.95	-8.733333	1980-12-13	12	1981
-79.533333	-8.516667	1980-12-13	12	1981
-79.483333	-8.066667	1980-12-14	12	1981
-79.5	-7.8	1980-12-14	12	1981
-80.116667	-8.475	1980-12-14	12	1981
-79.716667	-7.858333	1980-12-14	12	1981
-80.725	-8.225	1980-12-14	12	1981
-79.816667	-8.333333	1980-12-14	12	1981
-79.916667	-7.85	1980-12-14	12	1981
-80.083333	-7.166667	1980-12-15	12	1981
-80.283333	-7.366667	1980-12-15	12	1981
-80.4	-7.083333	1980-12-15	12	1981
-79.966667	-7.6	1980-12-15	12	1981
-81.2	-7.466667	1980-12-15	12	1981
-80.883333	-7.333333	1980-12-15	12	1981
-80.866667	-6.508333	1980-12-16	12	1981
-81.15	-6.34	1980-12-16	12	1981
-81.233333	-6.416667	1980-12-16	12	1981
-81.033333	-7.033333	1980-12-16	12	1981
-81	-6.716667	1980-12-16	12	1981
-81.366667	-6.366667	1980-12-17	12	1981
-81.216667	-5.983333	1980-12-17	12	1981
-81.9	-6.4	1980-12-17	12	1981
-76.575	-14.016667	1981-04-08	4	1981
-76.941667	-14.216667	1981-04-08	4	1981
-80.051667	-9.808333	1981-04-08	4	1981
-80.008333	-9.426667	1981-04-08	4	1981
-77.268333	-12.271667	1981-04-08	4	1981
-75.191667	-15.546667	1981-04-08	4	1981
-80.846667	-6.863333	1981-04-08	4	1981
-79.57	-7.53	1981-04-08	4	1981
-76.058333	-14.425	1981-04-09	4	1981
-78.2	-12.591667	1981-04-09	4	1981
-80.066667	-8.391667	1981-04-09	4	1981
-77.268333	-12.271667	1981-04-09	4	1981
